#,CAS Number,SMILES
3556,Invalid CAS number: 0-12-6,C[C@H](O)CN(C)c1ccc(NN)nn1
3557,35509-27-4,N#Cc1cccc2cccnc21
3558,105-54-4,CCCC(=O)OCC
3559,3244-54-0,[O-][N+](=O)c1ccc2[nH]c3ccc(cc3c2c1)[N+]([O-])=O
3560,64345-84-2,CC[N+]([O-])(CC)CCNc1ccc(C)c2Sc3ccccc3C(=O)c12
3561,61734-86-9,CCCCCN(CCCCO)N=O
3562,127-41-3,CC(=O)\C=C\C1C(C)=CCCC1(C)C
3563,2486-04-6,[O-][N+](=O)c1ccc(-c2ccccc2)c(c1)[N+]([O-])=O
3564,2491-52-3,[O-][N+](=O)c1ccc(cc1)N=Nc1ccccc1
3565,4553-62-2,CC(CCC#N)C#N
3566,121-03-9,Cc1ccc(cc1S(O)(=O)=O)[N+]([O-])=O
3567,606-35-9,COc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O
3568,17886-23-6,CCN1CCN=N1
3569,60905-56-8,OC(Nc1snc2ccccc12)C(Cl)(Cl)Cl
3570,17886-25-8,C1CN(Cc2ccccc2)N=N1
3571,13925-00-3,CCc1cnccn1
3572,20643-71-4,COc1c2ccc(O)cc2nc2occc12
3573,78400-41-6,Cc1ccc2cc3-c4ccccc4[C@@H]4N[C@@H]4c3c3CCc1c32
3574,Invalid CAS number: 0-01-8,CC(C)=C[C@H]1[C@@H](C(=O)OCN2C(=O)C3CCCCC=3C2=O)C1(C)C
3575,65-85-0,OC(=O)c1ccccc1
3576,96287-03-5,Cc1cccn2c1nc1c(C)c(N)cnc12
3577,57-64-7,[O-]C(=O)c1ccccc1[O-].CNC(=O)Oc1ccc2[NH+](C)[C@H]3[NH+](C)CC[C@]3(C)c2c1
3578,1794-45-2,Clc1ccccc1\C=C\C=O
3579,67028-20-0,Cc1cccc2cc3ccc4ccccc4c3nc12
3580,Invalid CAS number: 0-11-5,[O-][N+](=O)c1ccc2[C@H]3O[C@@H]3c3cccc4c5ccccc5c1c2c34
3581,118-55-8,Oc1ccccc1C(=O)Oc1ccccc1
3582,55556-92-8,O=NN1CCC=CC1
3583,32215-02-4,Oc1cc2OC3OC=CC3c2c2OC(=O)C3C(=O)CCC=3c12
3584,4342-03-4,CN(C)N=Nc1[nH]cnc1C(N)=O
3585,121-73-3,[O-][N+](=O)c1cccc(Cl)c1
3586,774-15-2,CC(C)Nc1snc2ccccc12
3587,1929-73-3,CCCCOCCOC(=O)COc1ccc(Cl)cc1Cl
3588,5857-92-1,Cc1ccc(cc1N)N=[N+]([O-])c1ccc(C)c(N)c1
3589,91254-93-2,Oc1cc2c(ccc3ccc4cccc1c4c32)[N+]([O-])=O
3590,1068-57-1,CC(=O)NN
3591,60268-85-1,O[C@@H]1C2OC2c2c(cc3ccc4cccc5ccc2c3c45)[C@@H]1O
3592,28564-83-2,CC1OC[C@@H](O)C(=O)C=1O
3593,28124-29-0,Nc1ccc2nc3c(N)cccc3nc2c1
3594,41934-47-8,CCN(CC)c1ccc2c(OC(=O)C=C2C(F)(F)F)c1
3595,52101-40-3,OC(=O)c1oc(c(-c2ccccc2)c1-c1ccccc1)[N+]([O-])=O
3596,2835-98-5,Cc1ccc(N)c(O)c1
3597,4238-71-5,C(c1ccccc1)n1ccnc1
3598,101-72-4,CC(C)Nc1ccc(Nc2ccccc2)cc1
3599,98644-23-6,[Na+].OCc1c2ccccc2c(COS([O-])(=O)=O)c2ccc3ccccc3c12
3600,21466-07-9,Oc1c(Br)cc(Br)cc1-c1cc(Br)cc(Br)c1OP(O)(O)=O
3601,94470-50-5,OC1CCC(O)(CN(N=O)C(C(O)=O)C(O)=O)C(O)C1O
3602,1141-35-1,Clc1ccc(cc1)-c1nc2ccccc2o1
3603,99-30-9,Nc1c(Cl)cc(cc1Cl)[N+]([O-])=O
3604,112-55-0,CCCCCCCCCCCCS
3605,305-03-3,OC(=O)CCCc1ccc(cc1)N(CCCl)CCCl
3606,35282-72-5,CN(C)c1ccc(cc1)\N=N\c1cccc(CCl)c1
3607,21416-67-1,O=C1CN(CCCN2CC(=O)NC(=O)C2)CC(=O)N1
3608,836-37-3,COC(=O)/C(=C/c1ccc(o1)[N+]([O-])=O)C#N
3609,16596-38-6,CC(C)CN(N)CC(C)C
3610,64091-91-4,CN(CCCC(=O)c1cccnc1)N=O
3611,110336-19-1,O=C1CCc2ccc3ccc4ccccc4c3c12
3612,1703-58-8,OC(=O)C[C@@H]([C@@H](CC(O)=O)C(O)=O)C(O)=O
3613,106589-49-5,C1Cc2ccc3nc4ccc5ccccc5c4cc3c2C=C1
3614,928-73-4,NC(=O)N\N=C\C(O)=O
3615,57609-64-0,Nc1ccc(cc1)C(=O)OCCCOC(=O)c1ccc(N)cc1
3616,513-88-2,CC(=O)C(Cl)Cl
3617,112022-13-6,CN(C)CCNC(=O)c1cccc2Oc3ccccc3Nc21
3618,51410-45-8,COc1ccc(C[C@@H]2CO2)cc1
3619,79748-81-5,COC(=O)/C(=C\C)\C=C(\C)\C=C(\C)\C=C\C=C(\C)C(=O)[C@]12O[C@H]1[C@@](O)(CCO)NC2=O
3620,Invalid CAS number: 0-19-7,CCc1cc(O)cc2c3CCO[C@@](CC)(CC(O)=O)c3[nH]c12
3621,4457-41-4,[O-][N+](=O)c1ccc(COC(=O)c2ccccc2)cc1
3622,584-84-9,Cc1ccc(cc1N=C=O)N=C=O
3623,75590-19-1,C[C@]1(CO1)c1ccc(cc1)[N+]([O-])=O
3624,14901-08-7,C[N+]([O-])=NCOC1OC(CO)C(O)C(O)C1O
3625,13849-08-6,CC(C)(O)[C@H]1Cc2cc3C=CC(=O)Oc3cc2O1
3626,3066-70-4,CC(=C)C(=O)OCC(Br)CBr
3627,89-98-5,Clc1ccccc1C=O
3628,91549-70-1,CN(C)CCNC(=O)c1ccc2nc3ccccc3c(N)c2c1
3629,19785-01-4,COc1ccc(OC)c(\C=C\C)c1
3630,85-33-6,CC(=C)c1ccc(C)c2ccc(C=O)c2c1
3631,Invalid CAS number: 0-11-7,CN1[C@H](CSCC(F)(F)F)Nc2cc(Cl)c(cc2S1(=O)=O)S(N)(=O)=O
3632,79-34-5,ClC(Cl)C(Cl)Cl
3633,51868-46-3,COc1cc(N=Nc2c(Br)cc(cc2[N+]([O-])=O)[N+]([O-])=O)c(NC(C)=O)cc1N(CC=C)CC=C
3634,4444-68-2,CCCCN(CC)CC
3635,166546-20-9,CN1CCN(CC1)c1ccc2[nH]c(Cc3ccc4[nH]c(nc4c3)-c3ccc(cc3)N(CCCl)CCCl)nc2c1
3636,590-46-5,[Cl-].C[N+](C)(C)CC(O)=O
3637,Invalid CAS number: 6-00-1,COc1ccc2nccc(NCCCNCCCl)c2c1
3638,Invalid CAS number: 6-02-1,ClCCNCCCNc1c2ccccc2nc2c3ccccc3ccc12
3639,15186-51-3,CC(C)=CCc1occc1C
3640,146818-20-4,CCc1ccc(NC(=O)c2csc(c2)[N+]([O-])=O)cc1
3641,133-90-4,Nc1cc(Cl)cc(C(O)=O)c1Cl
3642,5967-42-0,COc1cc(CCN)cc(OC)c1OC
3643,6358-53-8,COc1ccc(OC)c(c1)N=Nc1c(O)ccc2ccccc21
3644,627-05-4,CCCC[N+]([O-])=O
3645,3087-16-9,[Na+].CN(C)c1ccc(cc1)C(=C1C=CC(C=C1)=[N+](C)C)c1c(O)c(cc2cc(ccc21)S([O-])(=O)=O)S([O-])(=O)=O
3646,126-72-7,BrCC(Br)COP(=O)(OCC(Br)CBr)OCC(Br)CBr
3647,931-97-5,OC1(CCCCC1)C#N
3648,136112-69-1,[O-][N+](=O)c1ccc(Nc2ncnc3[nH]cnc23)cc1
3649,Invalid CAS number: 6-01-1,CCN(CCCl)CCCNc1c2ccccc2nc2c(OC)cccc12
3650,123-28-4,CCCCCCCCCCCCOC(=O)CCSCCC(=O)OCCCCCCCCCCCC
3651,109-87-5,COCOC
3652,14625-58-2,Cc1cccc(c1)-c1nc2ccccc2o1
3653,73-03-0,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)C[C@H]1O
3654,35142-05-3,COc1cccc2c1ccc1c(cc3OCOc3c12)C(O)=O
3655,6534-28-7,CC(=O)Nc1ccc(NC(C)=O)c2C(=O)c3ccccc3C(=O)c12
3656,2429-74-5,[Na+].[Na+].[Na+].[Na+].COc1cc(ccc1NN=C1C(=O)c2c(N)cc(cc2C=C1S([O-])(=O)=O)S([O-])(=O)=O)-c1ccc(NN=C2C(=O)c3c(N)cc(cc3C=C2S([O-])(=O)=O)S([O-])(=O)=O)c(OC)c1
3657,83-44-3,C[C@@H](CCC(O)=O)[C@H]1CC[C@@H]2[C@H]3CC[C@@H]4C[C@@H](O)CC[C@]4(C)[C@H]3C[C@@H](O)[C@@]12C
3658,55028-70-1,CCCCC[C@](C)(O)\C=C\[C@@H]1[C@@H](O)CC(=O)[C@H]1C\C=C\CCCC(O)=O
3659,75888-03-8,[O-][N+](=O)c1ccc(\C=N\N2CCCNC2=O)o1
3660,527-85-5,Cc1ccccc1C(N)=O
3661,133762-84-2,COC1=NC(=O)N(CC(O)CN=[N+]=[N-])C=C1C
3662,80-82-0,OS(=O)(=O)c1ccccc1[N+]([O-])=O
3663,53737-95-4,O1C=CC2C1Oc1ccccc21
3664,40580-89-0,O=NN1CCCCCCCCCCCC1
3665,56600-58-9,CCc1ccc2C(=O)c3ccccc3C(=O)c2c1[N+]([O-])=O
3666,613-93-4,CNC(=O)c1ccccc1
3667,99-35-4,[O-][N+](=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O
3668,105-48-6,CC(C)OC(=O)CCl
3669,95840-05-4,OC1C=CC2OC2C1O
3670,379-79-3,CN1CC(C=C2C1Cc1c[nH]c3cccc2c13)C(=O)NC1(C)OC2(O)C3CCCN3C(=O)C(Cc3ccccc3)N2C1=O
3671,17902-23-7,FC1=CN(C2CCCO2)C(=O)NC1=O
3672,59-05-2,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(cc1)C(=O)NC(CCC(O)=O)C(O)=O
3673,111-80-8,CCCCCCC#CC(=O)OC
3674,5493-45-8,O=C(OCC1CO1)C1CCCCC1C(=O)OCC1CO1
3675,589-15-1,BrCc1ccc(Br)cc1
3676,29611-03-8,COc1cc2OC3OC=CC3c2c2OC(=O)C3C(O)CCC=3c12
3677,51-18-3,C1CN1c1nc(nc(n1)N1CC1)N1CC1
3678,16757-81-6,Cc1ccc2ccc3c4ccccc4cc4ccc1c2c43
3679,1156-19-0,Cc1ccc(cc1)S(=O)(=O)NC(=O)NN1CCCCCC1
3680,132172-58-8,Oc1ccc2c3cc4ccccc4cc3c3ccccc3c2c1O
3681,5466-77-3,CCCCC(CC)COC(=O)C=Cc1ccc(OC)cc1
3682,83-41-0,Cc1cccc(c1C)[N+]([O-])=O
3683,16430-32-3,CC(=O)OCc1c2ccccc2cc2ccccc12
3684,17433-31-7,CC(=O)NNC(=O)c1ccccn1
3685,118995-84-9,CC(C)(C)NC(=O)SCC(NC(=O)CCC(N)C(O)=O)C(=O)NCC(O)=O
3686,129117-54-0,COc1ccc2[nH]c3c(C)cc(N)c(C)c3c2c1
3687,108-86-1,Brc1ccccc1
3688,17722-71-3,NC(=O)CCC(=O)Nc1ccc(Cl)c(Cl)c1
3689,109460-96-0,COC(=O)/C(=C/c1ccccc1Br)C#N
3690,63412-06-6,CN(N=O)C(=O)c1ccccc1
3691,920-66-1,OC(C(F)(F)F)C(F)(F)F
3692,13708-12-8,Cc1cccc2nccnc12
3693,65527-53-9,CCC1N2CCc3cc(OC)c(OC)cc3C2Cc2cc(OC)c(OC)cc12
3694,7239-21-6,CN(C)\N=N/c1ccc(Br)cc1
3695,1747-60-0,COc1ccc2NC(=N)Sc2c1
3696,39565-00-9,CC(=O)c1ccc(s1)[N+]([O-])=O
3697,143922-97-8,Cc1c(N)cccc1N=Nc1cccc(N)c1C
3698,962-58-3,CCOP(=O)(OCC)Oc1cc(C)nc(n1)C(C)C
3699,Invalid CAS number: 0-15-8,CCO[P](=O)(NC(C)C)Oc1ccc(SC)c(C)c1
3700,115084-48-5,Nc1ccc(Cc2cc(O)c(N)c(Cl)c2)cc1Cl
3701,1805-02-3,COc1ccc2c(c1)[nH]c(N)[n+]2C
3702,470-90-6,CCOP(=O)(OCC)O\C(=C\Cl)c1ccc(Cl)cc1Cl
3703,114656-95-0,COC1=CC(=O)c2nc(C)c3c4ccccc4[nH]c3c2C1=O
3704,2562-38-1,[O-][N+](=O)C1CCCC1
3705,533-75-5,OC1=CC=CC=CC1=O
3706,125157-97-3,Cc1cccc2c(C)c3c4ccccc4nc3n(C)c12
3707,80-56-8,CC1=CCC2CC1C2(C)C
3708,1034-41-9,OC1C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl
3709,2278-22-0,CC(=O)OO[N+]([O-])=O
3710,1477-55-0,CNc1cccc(NC)c1
3711,2597-03-7,CCOC(=O)C(SP(=S)(OC)OC)c1ccccc1
3712,115664-58-9,Oc1ccc2c(c1)c1cccc3c(ccc2c31)[N+]([O-])=O
3713,61203-01-8,CC(=O)C(Br)=C
3714,24966-35-6,CNC(=O)N(C)C(=O)NO
3715,105467-73-0,OC1C2OC2c2c(ccc3nc4ccc5ccccc5c4cc32)C1O
3716,54779-53-2,Cc1c2ccncc2c(C)c2c3cc(N)ccc3[nH]c12
3717,107-11-9,NCC=C
3718,100-41-4,CCc1ccccc1
3719,1570-64-5,Cc1cc(Cl)ccc1O
3720,150366-18-0,COCC1CN(C(=O)O1)c1ccc2nc(sc2c1)C(O)CCC#N
3721,50-55-5,COC1C(CC2CN3CCc4c([nH]c5cc(OC)ccc54)C3CC2C1C(=O)OC)OC(=O)c1cc(OC)c(OC)c(OC)c1
3722,68267-98-1,CN(C(=O)CCl)c1snc2ccccc21
3723,29761-21-5,CC(C)CCCCCCCOP(=O)(Oc1ccccc1)Oc1ccccc1
3724,124-40-3,CNC
3725,7722-84-1,OO
3726,892-17-1,Cc1cc2C(=O)CCc2c2ccc3ccccc3c12
3727,55706-57-5,Cc1cc2cccnc2c(c1)C(O)=O
3728,148193-36-6,COc1nsc2c(OC[C@H]3CO3)cccc12
3729,108-21-4,CC(C)OC(C)=O
3730,58683-84-4,COc1cc(ccc1[N+]([O-])=O)N=Nc1ccccc1
3731,87679-37-6,CCOC(=O)[C@@H](CCc1ccccc1)N[C@H](C)C(=O)N1[C@@H]2CCCC[C@H]2C[C@@H]1C(O)=O
3732,92557-61-4,Cn1cc(C[C@]2(O)C(=O)O[C@@H]3[C@H](O)CO[C@]32O)c2ccccc21
3733,33037-07-9,ClC[C@@H](Cl)CBr
3734,2458-12-0,Cc1ccc(cc1N)C(O)=O
3735,330-54-1,CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1
3736,60-33-3,CCCCCC=CCC=CCCCCCCCC(O)=O
3737,85-82-5,Cc1ccc(C)c(c1)\N=N\c1c(O)ccc2ccccc21
3738,7696-62-0,CCCCOc1ccc(cc1)N=O
3739,91687-67-1,C[C@@H](Br)C(=O)NCc1ccc(Cl)cc1
3740,81924-79-0,CCN(CC)c1cc(NC(C)=O)c(cc1OC)N=Nc1ccc(cc1)[N+]([O-])=O
3741,114414-79-8,Cc1c2ccccc2n(C)c2nc3ccccc3c12
3742,215-58-7,c1ccc2cc3c4ccccc4c4ccccc4c3cc2c1
3743,61422-45-5,CCCCCCNC(=O)N1C=C(F)C(=O)NC1=O
3744,532-32-1,[Na+].[O-]C(=O)c1ccccc1
3745,59405-72-0,CCCCOc1ccc(cn1)N=Nc1ccc(cc1)N(CC)CC
3746,Invalid CAS number: 0-09-7,CC(=C)C(=O)OC[C@@H](Br)CBr
3747,1120-21-4,CCCCCCCCCCC
3748,128-62-1,COc1ccc2[C@H](OC(=O)c2c1OC)[C@@H]1N(C)CCc2cc3OCOc3c(OC)c12
3749,37574-47-3,O1C2C1c1cc3ccccc3c3ccc4cccc2c4c13
3750,1406-18-4,CC(C)CCC[C@H](C)CCC[C@H](C)CCC[C@@]1(C)CCc2c(C)c(O)c(C)c(C)c2O1
3751,92118-27-9,CCOP(=O)(OCC)C(C)NC(=O)N(CCCl)N=O
3752,94-02-0,CCOC(=O)CC(=O)c1ccccc1
3753,58139-52-9,[O-][N+](=O)c1csc(c1)-c1csc(NC=O)n1
3754,145438-97-7,CN(N=O)C(=O)c1c(ncn1C)N(C)N=O
3755,2516-93-0,CCCCOCC(O)=O
3756,51938-21-7,CCCCN(CCC(=O)OC)N=O
3757,7683-64-9,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC\C=C(/C)CC\C=C(/C)CCC=C(C)C
3758,2226-96-2,CC1(C)CC(O)CC(C)(C)N1O
3759,55256-53-6,CC(C)(O)CCc1ccc(O)c2C(=O)c3c(Oc12)cc1OC2OC=CC2(O)c1c3O
3760,369-34-6,[O-][N+](=O)c1ccc(F)c(F)c1
3761,96-12-8,ClCC(Br)CBr
3762,100-61-8,CNc1ccccc1
3763,1488-21-7,C1CC23OC2(C1)C=CC=C3
3764,1836-77-7,[O-][N+](=O)c1ccc(Oc2c(Cl)cc(Cl)cc2Cl)cc1
3765,107097-80-3,CCCCCN(CCCOC)C(=O)[C@@H](CCC(O)=O)NC(=O)c1ccc(Cl)c(Cl)c1
3766,20268-51-3,[O-][N+](=O)c1c2ccccc2cc2c3ccccc3ccc21
3767,80-13-7,OC(=O)c1ccc(cc1)S(=O)(=O)N(Cl)Cl
3768,20721-50-0,Nc1ccc(cc1)N=Nc1ccc(cc1)N(CCO)CCO
3769,76824-35-6,NC(N)=Nc1nc(CSCCC(N)=NS(N)(=O)=O)cs1
3770,1436-34-6,CCCC[C@@H]1CO1
3771,37850-99-0,CC(=O)c1c(O)cc(O)c2C(=O)c3c(O)cc(O)cc3C(=O)c12
3772,24903-48-8,c1ccc2c(c1)ccc1cc3c(ccc4ccncc43)cc12
3773,30269-02-4,Nc1ccc2ccc3ccc(c4ccc1c2c34)[N+]([O-])=O
3774,41037-13-2,Cc1cc(cc2ccccc12)[N+]([O-])=O
3775,41093-60-1,C[C@]12CCC[C@@](C)([C@H]1CC[C@@]13CC(=C)[C@@](CC[C@H]21)(C3)O[C@@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O)C(O)=O
3776,97389-17-8,Cc1cnc2c(cc(C)c3c2nc(N)n3C)n1
3777,133831-61-5,[O-][N+](=O)c1ccccc1SS/C(F)=C(/Cl)Cl
3778,192-87-0,C1c2ccccc2-c2c1ccc1ccc3ccccc3c12
3779,5275-69-4,CC(=O)c1ccc(o1)[N+]([O-])=O
3780,123-42-2,CC(=O)CC(C)(C)O
3781,60-82-2,Oc1ccc(CCC(=O)c2c(O)cc(O)cc2O)cc1
3782,127-90-2,ClC(COCC(Cl)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl
3783,100-21-0,OC(=O)c1ccc(cc1)C(O)=O
3784,142-84-7,CCCNCCC
3785,Invalid CAS number: 0-20-4,NC1C=CN([C@H]2O[C@H](COP(O)(O)=O)[C@@H](O)[C@@H]2O)C(=O)N=1
3786,1694-09-3,[Na+].CCN(Cc1cccc(c1)S(O)(=O)=O)c1ccc(cc1)C(c1ccc(cc1)N(C)C)=C1C=CC(C=C1)=[N+](CC)Cc1cccc(c1)S([O-])(=O)=O
3787,578-68-7,Nc1ccnc2ccccc12
3788,16301-26-1,CCN=[N+]([O-])CC
3789,25834-80-4,Nc1ccc(Cc2ccc(N)c(Cc3ccc(N)cc3)c2)cc1
3790,19246-18-5,N[C@H](CS)C(=O)NCC(O)=O
3791,10169-02-5,Oc1ccc2ccccc2c1N=Nc1ccc(-c2ccc(cc2S(O)(=O)=O)N=Nc2c(O)ccc3ccccc32)c(c1)S(O)(=O)=O
3792,70458-96-7,CCN1C=C(C(O)=O)C(=O)c2cc(F)c(cc12)N1CCNCC1
3793,97467-07-7,[O-]Cl(=O)(=O)=O.C[N+]1CCC(=CC=1)c1ccccc1
3794,Invalid CAS number: 0-23-6,O=C(OC[C@H]1CO1)[C@H]1CCCC[C@@H]1C(=O)OC[C@H]1CO1
3795,91-53-2,CCOc1ccc2NC(C)(C)C=C(C)c2c1
3796,138835-33-3,[O-][N+](=O)c1ccc2ccc3c4c(ccc1c24)c1ccccc1[n+]3[O-]
3797,3694-52-8,Nc1cccc(c1N)[N+]([O-])=O
3798,1204-60-0,O=Cc1cccc(c1)-c1ccccc1
3799,117022-35-2,Cc1cccc2c1cc(C)c1c3[C@H]4O[C@H]4[C@H](O)[C@@H](O)c3ccc21
3800,2224-15-9,C(COC[C@H]1CO1)OC[C@@H]1CO1
3801,108-64-5,CCOC(=O)CC(C)C
3802,148193-38-8,O=C1N(CC2CO2)Sc2cc(OCC3CO3)ccc12
3803,121-89-1,CC(=O)c1cccc(c1)[N+]([O-])=O
3804,1325-37-7,[Na+].[Na+].[O-]S(=O)(=O)c1ccc(NN=C2C(=O)C=Cc3cc(ccc32)S([O-])(=O)=O)cc1
3805,124-63-0,CS(Cl)(=O)=O
3806,50-78-2,CC(=O)Oc1ccccc1C(O)=O
3807,10567-95-0,Cc1cc2c(C)c3ccccc3nc2c2ccccc12
3808,61551-82-4,[Na+].[Na+].[O-]S(=O)(=O)c1ccc2cc(Oc3ccc4cc(ccc4c3)S([O-])(=O)=O)ccc2c1
3809,27321-96-6,CC(C)CCCC(C)C1CCC2C3CC=C4CC(CCC4(C)C3CCC12C)OCCOCCO
3810,86780-90-7,COC(=O)C1[C@H](c2ccccc2[N+]([O-])=O)C(C(=O)OCC(C)=O)=C(C)NC=1C
3811,461-58-5,NC(=N)NC#N
3812,24698-43-9,CC(C)COS(=O)(=O)c1ccccc1
3813,6393-01-7,Cc1cc(N)c(C)cc1N
3814,94495-71-3,COc1c(O)c2OC3OC=CC3c2c2OC(=O)C3C(=O)CCC=3c12
3815,94-52-0,[O-][N+](=O)c1ccc2[nH]cnc2c1
3816,600-25-9,CC[C@H](Cl)[N+]([O-])=O
3817,150446-00-7,Cc1c(\C=N\OCc2cccc(c2)[N+]([O-])=O)c2cc(ccc2n1Cc1ccccc1)[N+]([O-])=O
3818,41340-36-7,CCc1cccc2c(CCO)c[nH]c12
3819,142438-59-3,COC(=O)[C@@]12O[C@]1(C)[C@H](OC2=O)C(C)C
3820,513-85-9,CC(O)C(C)O
3821,6473-13-8,Nc1ccc(N=Nc2ccc3cc(c(N=Nc4ccc(Nc5ccc(cc5S(O)(=O)=O)N=Nc5c(O)c6cc(ccc6cc5S(O)(=O)=O)N=Nc5ccc(N)cc5N)cc4)c(O)c3c2)S(O)(=O)=O)c(N)c1
3822,71339-55-4,Cc1c2ccccc2c(CO)c2ccccc12
3823,93-08-3,CC(=O)c1ccc2ccccc2c1
3824,3060-89-7,CON(C)C(=O)Nc1ccc(Br)cc1
3825,153-78-6,Nc1ccc2c(Cc3ccccc3-2)c1
3826,124390-37-0,Cc1cc2ccccc2c2cc(c3ccccc3c12)[N+]([O-])=O
3827,2429-71-2,[Na+].[Na+].COc1cc(ccc1\N=N\c1cc(c2ccccc2c1O)S([O-])(=O)=O)-c1ccc(\N=N\c2cc(c3ccccc3c2O)S([O-])(=O)=O)c(OC)c1
3828,86-40-8,[Cl-].C[n+]1c2cc(N)ccc2cc2ccc(N)cc21
3829,108-39-4,Cc1cccc(O)c1
3830,28434-86-8,Nc1ccc(Oc2ccc(N)c(Cl)c2)cc1Cl
3831,7085-19-0,C[C@H](Oc1ccc(Cl)cc1C)C(O)=O
3832,539-48-0,NCc1ccc(CN)cc1
3833,129251-09-8,[Cl-].CCC(CCOC[n+]1ccn(C)c1\C=N\O)[N+]([O-])=O
3834,98601-02-6,Cc1cc2c(O)cccc2c2cc3C(O)CC(O)=Cc3cc12
3835,109-01-3,CN1CCNCC1
3836,3648-20-2,CCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC
3837,122-56-5,CCCCB(CCCC)CCCC
3838,99-55-8,Cc1ccc(cc1N)[N+]([O-])=O
3839,532-28-5,OC(C#N)c1ccccc1
3840,62593-23-1,CN(N=O)C(=O)Oc1cccc2CC(C)(C)Oc21
3841,60878-02-6,[O-][N+](=O)c1ccc(\C=N\C2SNc3ccccc23)o1
3842,154-23-4,OC1Cc2c(O)cc(O)cc2OC1c1ccc(O)c(O)c1
3843,92116-67-1,CNc1ccc2ncc(C)nc2c1N
3844,92279-99-7,COc1cccc2c(NCCCNCCCl)c3ccccc3nc12
3845,17024-18-9,[O-][N+](=O)c1ccc2c(ccc3ccccc32)c1
3846,10025-73-7,[Cl-].[Cl-].[Cl-].[Cr+3]
3847,6334-18-5,Clc1cccc(C=O)c1Cl
3848,792-07-4,COc1ccc2c(ccc3c4CCC(=O)c4ccc32)c1
3849,95791-46-1,Clc1cc2c3ccccc3ccc2c2ccccc12
3850,106671-91-4,Clc1ccc(cc1)-c1nc2sccn2c1N=O
3851,Invalid CAS number: 29-89-8,Nc1ccc(\C=C/c2ccc(N)cc2S(O)(=O)=O)c(c1)S(O)(=O)=O
3852,7779-30-8,CCC(=O)\C=C\C1C(C)=CCCC1(C)C
3853,57-97-6,Cc1c2ccccc2c(C)c2c3ccccc3ccc12
3854,1694-20-8,[O-][N+](=O)c1ccc(C=Cc2ccccc2)cc1
3855,163275-66-9,Fc1cccc2c1ccc1ncccc12
3856,56484-47-0,O[C@@H]1C=Cc2cc3ccc4cccc5ccc(c2[C@@H]1O)c3c45
3857,98-11-3,OS(=O)(=O)c1ccccc1
3858,24496-65-9,c1ccc2c(c1)cc1ccc3cccc4ncc2c1c34
3859,1609-93-4,OC(=O)\C=C\Cl
3860,103-17-3,Clc1ccc(CSc2ccc(Cl)cc2)cc1
3861,24815-24-5,COC1C(CC2CN3CCc4c([nH]c5cc(OC)ccc54)C3CC2C1C(=O)OC)OC(=O)C=Cc1cc(OC)c(OC)c(OC)c1
3862,160543-14-6,Cc1c2cc(CO)ccc2nc2c3C=CC(O)C(O)c3ccc12
3863,2876-22-4,Nc1cccc2nc3ccccc3nc12
3864,91134-58-6,CC(C)COC(=O)\C=C\c1ccc(o1)[N+]([O-])=O
3865,3351-05-1,[Na+].[Na+].[O-]S(=O)(=O)c1cccc(c1)N=Nc1ccc(N=Nc2ccc(Nc3ccccc3)c3c(cccc23)S([O-])(=O)=O)c2ccccc12
3866,611-34-7,Nc1cccc2ncccc12
3867,88741-68-8,COc1ccc2C(=O)c3c(OC)c(OC)cc4ccnc(-c2c1)c43
3868,122365-36-0,Nc1c2ncn(c2nc[n+]1[O-])C(c1ccccc1)(c1ccccc1)c1ccccc1
3869,1565-94-2,CC(=C)C(=O)OC[C@H](O)COc1ccc(cc1)C(C)(C)c1ccc(OC[C@@H](O)COC(=O)C(C)=C)cc1
3870,42028-27-3,CCc1cc2C(=O)CCc2c2ccc3ccccc3c12
3871,78-78-4,CCC(C)C
3872,627-18-9,OCCCBr
3873,199536-65-7,ClC1C(=O)OCC=1CBr
3874,199536-64-6,OC1OC(=O)C(Br)=C1CBr
3875,7044-99-7,COc1ccc(cc1)-c1nc([nH]c1-c1ccc(OC)cc1)-c1ccccc1
3876,343-27-1,[Cl-].COc1ccc2c(c1)[nH]c1c(C)[nH+]ccc21
3877,97461-42-2,CCCCCNC(=O)\C=C\c1ccc(o1)[N+]([O-])=O
3878,510-15-6,CCOC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1
3879,78-70-6,CC(C)=CCCC(C)(O)C=C
3880,68808-54-8,CC([O-])=O.Cc1nc([NH3+])c(C)c2[nH]c3ccccc3c12
